Length	Start	data
42.0	15.0	0.0
43.0	15.0	0.0
44.0	15.0	0.0
45.0	15.0	0.0
46.0	15.0	0.0
47.0	15.0	0.0
48.0	15.0	0.0
49.0	15.0	0.0
50.0	15.0	0.0

1.0	16.0	208.0
2.0	16.0	206.0
3.0	16.0	206.0
4.0	16.0	204.0
5.0	16.0	214.0
6.0	16.0	214.0
7.0	16.0	214.0
8.0	16.0	210.0
9.0	16.0	210.0
10.0	16.0	202.0
11.0	16.0	202.0
12.0	16.0	202.0
13.0	16.0	200.0
14.0	16.0	200.0
15.0	16.0	208.0
16.0	16.0	208.0
17.0	16.0	208.0
18.0	16.0	206.0
19.0	16.0	206.0
20.0	16.0	192.0
21.0	16.0	184.0
22.0	16.0	192.0
23.0	16.0	190.0
24.0	16.0	172.0
25.0	16.0	208.0
26.0	16.0	206.0
27.0	16.0	208.0
28.0	16.0	206.0
29.0	16.0	206.0
30.0	16.0	200.0
31.0	16.0	194.0
32.0	16.0	202.0
33.0	16.0	196.0
34.0	16.0	200.0
35.0	16.0	202.0
36.0	16.0	0.0
37.0	16.0	0.0
38.0	16.0	0.0
39.0	16.0	0.0
40.0	16.0	0.0
41.0	16.0	0.0
42.0	16.0	0.0
43.0	16.0	0.0
44.0	16.0	0.0
45.0	16.0	0.0
46.0	16.0	0.0
47.0	16.0	0.0
48.0	16.0	0.0
49.0	16.0	0.0
50.0	16.0	0.0

1.0	17.0	206.0
2.0	17.0	208.0
3.0	17.0	206.0
4.0	17.0	236.0
5.0	17.0	222.0
6.0	17.0	216.0
7.0	17.0	224.0
8.0	17.0	210.0
9.0	17.0	230.0
10.0	17.0	208.0
11.0	17.0	204.0
12.0	17.0	214.0
13.0	17.0	202.0
14.0	17.0	226.0
15.0	17.0	216.0
16.0	17.0	210.0
17.0	17.0	220.0
18.0	17.0	204.0
19.0	17.0	226.0
20.0	17.0	200.0
21.0	17.0	190.0
22.0	17.0	204.0
23.0	17.0	192.0
24.0	17.0	226.0
25.0	17.0	208.0
26.0	17.0	210.0
27.0	17.0	220.0
28.0	17.0	200.0
29.0	17.0	226.0
30.0	17.0	210.0
31.0	17.0	204.0
32.0	17.0	214.0
33.0	17.0	202.0
34.0	17.0	218.0
35.0	17.0	0.0
36.0	17.0	0.0
37.0	17.0	0.0
38.0	17.0	0.0
39.0	17.0	0.0
40.0	17.0	0.0
41.0	17.0	0.0
42.0	17.0	0.0
43.0	17.0	0.0
44.0	17.0	0.0
45.0	17.0	0.0
46.0	17.0	0.0
47.0	17.0	0.0
48.0	17.0	0.0
49.0	17.0	0.0
50.0	17.0	0.0

1.0	18.0	222.0
2.0	18.0	216.0
3.0	18.0	240.0
4.0	18.0	246.0
5.0	18.0	222.0
6.0	18.0	228.0
7.0	18.0	224.0
8.0	18.0	230.0
9.0	18.0	230.0
10.0	18.0	212.0
11.0	18.0	216.0
12.0	18.0	216.0
13.0	18.0	228.0
14.0	18.0	234.0
15.0	18.0	218.0
16.0	18.0	222.0
17.0	18.0	222.0
18.0	18.0	226.0
19.0	18.0	230.0
20.0	18.0	202.0
21.0	18.0	206.0
22.0	18.0	206.0
23.0	18.0	228.0
24.0	18.0	234.0
25.0	18.0	216.0
26.0	18.0	222.0
27.0	18.0	218.0
28.0	18.0	228.0
29.0	18.0	230.0
30.0	18.0	212.0
31.0	18.0	216.0
32.0	18.0	210.0
33.0	18.0	222.0
34.0	18.0	0.0
35.0	18.0	0.0
36.0	18.0	0.0
37.0	18.0	0.0
38.0	18.0	0.0
39.0	18.0	0.0
40.0	18.0	0.0
41.0	18.0	0.0
42.0	18.0	0.0
43.0	18.0	0.0
44.0	18.0	0.0
45.0	18.0	0.0
46.0	18.0	0.0
47.0	18.0	0.0
48.0	18.0	0.0
49.0	18.0	0.0
50.0	18.0	0.0

1.0	19.0	220.0
2.0	19.0	252.0
3.0	19.0	248.0
4.0	19.0	248.0
5.0	19.0	236.0
6.0	19.0	230.0
7.0	19.0	246.0
8.0	19.0	240.0
9.0	19.0	240.0
10.0	19.0	220.0
11.0	19.0	218.0
12.0	19.0	242.0
13.0	19.0	236.0
14.0	19.0	236.0
15.0	19.0	230.0
16.0	19.0	224.0
17.0	19.0	242.0
18.0	19.0	236.0
19.0	19.0	236.0
20.0	19.0	214.0
21.0	19.0	208.0
22.0	19.0	240.0
23.0	19.0	228.0
24.0	19.0	236.0
25.0	19.0	228.0
26.0	19.0	224.0
27.0	19.0	242.0
28.0	19.0	236.0
29.0	19.0	236.0
30.0	19.0	224.0
31.0	19.0	218.0
32.0	19.0	236.0
33.0	19.0	0.0
34.0	19.0	0.0
35.0	19.0	0.0
36.0	19.0	0.0
37.0	19.0	0.0
38.0	19.0	0.0
39.0	19.0	0.0
40.0	19.0	0.0
41.0	19.0	0.0
42.0	19.0	0.0
43.0	19.0	0.0
44.0	19.0	0.0
45.0	19.0	0.0
46.0	19.0	0.0
47.0	19.0	0.0
48.0	19.0	0.0
49.0	19.0	0.0
50.0	19.0	0.0

1.0	20.0	256.0
2.0	20.0	260.0
3.0	20.0	250.0
4.0	20.0	258.0
5.0	20.0	238.0
6.0	20.0	250.0
7.0	20.0	256.0
8.0	20.0	242.0
9.0	20.0	222.0
10.0	20.0	226.0
11.0	20.0	244.0
12.0	20.0	240.0
13.0	20.0	238.0
14.0	20.0	248.0
15.0	20.0	230.0
16.0	20.0	242.0
17.0	20.0	250.0
18.0	20.0	238.0
19.0	20.0	248.0
20.0	20.0	216.0
21.0	20.0	240.0
22.0	20.0	250.0
23.0	20.0	238.0
24.0	20.0	248.0
25.0	20.0	224.0
26.0	20.0	244.0
27.0	20.0	242.0
28.0	20.0	238.0
29.0	20.0	248.0
30.0	20.0	226.0
31.0	20.0	238.0
32.0	20.0	0.0
33.0	20.0	0.0
34.0	20.0	0.0
35.0	20.0	0.0
36.0	20.0	0.0
37.0	20.0	0.0
38.0	20.0	0.0
39.0	20.0	0.0
40.0	20.0	0.0
41.0	20.0	0.0
42.0	20.0	0.0
43.0	20.0	0.0
44.0	20.0	0.0
45.0	20.0	0.0
46.0	20.0	0.0
47.0	20.0	0.0
48.0	20.0	0.0
49.0	20.0	0.0
50.0	20.0	0.0

1.0	21.0	264.0
2.0	21.0	262.0
3.0	21.0	258.0
4.0	21.0	262.0
5.0	21.0	258.0
6.0	21.0	258.0
7.0	21.0	258.0
8.0	21.0	254.0
9.0	21.0	254.0
10.0	21.0	248.0
11.0	21.0	252.0
12.0	21.0	252.0
13.0	21.0	248.0
14.0	21.0	248.0
15.0	21.0	252.0
16.0	21.0	246.0
17.0	21.0	247.0
18.0	21.0	250.0
19.0	21.0	250.0
20.0	21.0	252.0
21.0	21.0	244.0
22.0	21.0	250.0
23.0	21.0	250.0
24.0	21.0	250.0
25.0	21.0	252.0
26.0	21.0	252.0
27.0	21.0	252.0
28.0	21.0	248.0
29.0	21.0	250.0
30.0	21.0	246.0
31.0	21.0	0.0
32.0	21.0	0.0
33.0	21.0	0.0
34.0	21.0	0.0
35.0	21.0	0.0
36.0	21.0	0.0
37.0	21.0	0.0
38.0	21.0	0.0
39.0	21.0	0.0
40.0	21.0	0.0
41.0	21.0	0.0
42.0	21.0	0.0
43.0	21.0	0.0
44.0	21.0	0.0
45.0	21.0	0.0
46.0	21.0	0.0
47.0	21.0	0.0
48.0	21.0	0.0
49.0	21.0	0.0
50.0	21.0	0.0

1.0	22.0	266.0
2.0	22.0	272.0
3.0	22.0	258.0
4.0	22.0	282.0
5.0	22.0	266.0
6.0	22.0	252.0
7.0	22.0	268.0
8.0	22.0	250.0
9.0	22.0	280.0
10.0	22.0	260.0
11.0	22.0	254.0
12.0	22.0	264.0
13.0	22.0	252.0
14.0	22.0	270.0
15.0	22.0	260.0
16.0	22.0	254.0
17.0	22.0	264.0
18.0	22.0	252.0
19.0	22.0	284.0
20.0	22.0	260.0
21.0	22.0	252.0
22.0	22.0	264.0
23.0	22.0	252.0
24.0	22.0	268.0
25.0	22.0	258.0
26.0	22.0	250.0
27.0	22.0	264.0
28.0	22.0	250.0
29.0	22.0	268.0
30.0	22.0	0.0
31.0	22.0	0.0
32.0	22.0	0.0
33.0	22.0	0.0
34.0	22.0	0.0
35.0	22.0	0.0
36.0	22.0	0.0
37.0	22.0	0.0
38.0	22.0	0.0
39.0	22.0	0.0
40.0	22.0	0.0
41.0	22.0	0.0
42.0	22.0	0.0
43.0	22.0	0.0
44.0	22.0	0.0
45.0	22.0	0.0
46.0	22.0	0.0
47.0	22.0	0.0
48.0	22.0	0.0
49.0	22.0	0.0
50.0	22.0	0.0

1.0	23.0	278.0
2.0	23.0	276.0
3.0	23.0	284.0
4.0	23.0	290.0
5.0	23.0	268.0
6.0	23.0	272.0
7.0	23.0	272.0
8.0	23.0	282.0
9.0	23.0	288.0
10.0	23.0	262.0
11.0	23.0	266.0
12.0	23.0	258.0
13.0	23.0	272.0
14.0	23.0	278.0
15.0	23.0	258.0
16.0	23.0	266.0
17.0	23.0	266.0
18.0	23.0	288.0
19.0	23.0	294.0
20.0	23.0	262.0
21.0	23.0	264.0
22.0	23.0	264.0
23.0	23.0	270.0
24.0	23.0	278.0
25.0	23.0	262.0
26.0	23.0	262.0
27.0	23.0	266.0
28.0	23.0	264.0
29.0	23.0	0.0
30.0	23.0	0.0
31.0	23.0	0.0
32.0	23.0	0.0
33.0	23.0	0.0
34.0	23.0	0.0
35.0	23.0	0.0
36.0	23.0	0.0
37.0	23.0	0.0
38.0	23.0	0.0
39.0	23.0	0.0
40.0	23.0	0.0
41.0	23.0	0.0
42.0	23.0	0.0
43.0	23.0	0.0
44.0	23.0	0.0
45.0	23.0	0.0
46.0	23.0	0.0
47.0	23.0	0.0
48.0	23.0	0.0
49.0	23.0	0.0
50.0	23.0	0.0

1.0	24.0	280.0
2.0	24.0	290.0
3.0	24.0	292.0
4.0	24.0	292.0
5.0	24.0	280.0
6.0	24.0	274.0
7.0	24.0	296.0
8.0	24.0	290.0
9.0	24.0	290.0
10.0	24.0	274.0
